Time Real
677888 0.910394
678912 0.907487
679936 0.958711
680960 0.890286
681984 0.940791
683008 0.903109
684032 0.939241
685056 0.918145
686080 0.94429
687104 0.912137
688128 0.94389
689152 0.879586
690176 0.911426
691200 0.924275
692224 0.915334
693248 0.903994
694272 0.921577
695296 0.917504
696320 0.930763
697344 0.903254
698368 0.922458
699392 0.98827
700416 0.912626
701440 0.879115
702464 0.955409
703488 0.875054
704512 0.894757
705536 0.93062
706560 0.915018
707584 0.917201
708608 0.970766
709632 0.888091
710656 0.937463
711680 0.926737
712704 0.910814
713728 0.926063
714752 0.925564
715776 0.909997
716800 0.928624
717824 0.934416
718848 0.91559
719872 0.919348
720896 0.933294
721920 0.91537
722944 0.892651
723968 0.884114
724992 0.918851
726016 0.892462
727040 0.924437
728064 0.915082
729088 0.903308
730112 0.909453
731136 0.913653
732160 0.962482
733184 0.890159
734208 0.956155
735232 0.924928
736256 0.959059
737280 0.929773
738304 0.937406
739328 0.954325
740352 0.939305
741376 0.968048
742400 0.936582
743424 0.936288
744448 0.917673
745472 0.928913
746496 0.957299
747520 0.920521
748544 0.883882
749568 0.893745
750592 0.933927
751616 0.91027
752640 0.908969
753664 0.915102
754688 0.896011
755712 0.939569
756736 0.915691
757760 0.914816
758784 0.938354
759808 0.976322
760832 0.925989
761856 0.93307
762880 0.906309
763904 0.912802
764928 0.928402
765952 0.890903
766976 0.903265
768000 0.911371
769024 0.899876
770048 0.901935
771072 0.926374
772096 0.939196
773120 0.908654
774144 0.908011
775168 0.946797
776192 0.93639
777216 0.906125
778240 0.945544
779264 0.9167
780288 0.935241
781312 0.908861
782336 0.940929
783360 0.915438
784384 0.862366
785408 0.888704
786432 0.963585
787456 0.921085
788480 0.975512
789504 0.924123
790528 0.887663
791552 0.925992
792576 0.936152
793600 0.93112
794624 0.921495
795648 0.888697
796672 0.936847
797696 0.927562
798720 0.904435
799744 0.948162
800768 0.916399
801792 0.931229
802816 0.913248
803840 0.854167
804864 0.890108
805888 0.904994
806912 0.937785
807936 0.951543
808960 0.92357
809984 0.945104
811008 0.912789
812032 0.904305
813056 0.920048
814080 0.924577
815104 0.927448
816128 0.894419
817152 0.910744
818176 0.889803
819200 0.91203
820224 0.916671
821248 0.913984
822272 0.936483
823296 0.912117
824320 0.925997
825344 0.924595
826368 0.93244
827392 0.936048
828416 0.907145
829440 0.953118
830464 1
831488 0.861781
832512 0.958114
833536 0.932474
834560 0.928914
835584 0.855606
836608 0.902854
837632 0.897909
838656 0.905267
839680 0.950852
840704 0.893791
841728 0.940534
842752 0.923587
843776 0.929887
844800 0.963431
845824 0.89833
846848 0.930963
847872 0.918519
848896 0.90052
849920 0.920408
850944 0.910393
851968 0.964221
852992 0.920146
854016 0.927312
855040 0.924157
856064 0.923796
857088 0.897856
858112 0.887189
859136 0.922904
860160 0.989099
861184 0.899731
862208 0.946397
863232 0.922339
864256 0.897638
865280 0.942958
866304 0.922208
867328 0.871989
868352 0.939108
869376 0.960907
870400 0.956958
871424 0.923553
872448 0.934615
873472 0.915066
874496 0.941991
875520 0.897647
876544 0.936817
877568 0.932163
878592 0.945087
879616 0.935462
880640 0.919941
881664 0.938706
882688 0.893967
883712 0.899353
884736 0.912395
885760 0.926696
886784 0.901525
887808 0.942237
888832 0.91848
889856 0.92997
890880 0.941917
891904 0.937395
892928 0.932959
893952 0.894818
894976 0.958878
896000 0.936741
897024 0.941815
898048 0.90392
899072 0.940592
900096 0.941387
901120 0.914662
902144 0.918545
903168 0.942184
904192 0.913889
905216 0.875216
906240 0.945445
907264 0.934157
908288 0.909124
909312 0.888272
910336 0.93455
911360 0.929386
912384 0.874283
913408 0.931816
914432 0.929734
915456 0.932711
916480 0.931969
917504 0.922677
918528 0.940858
919552 0.929612
920576 0.955691
921600 0.939443
922624 0.905621
923648 0.909429
924672 0.90644
925696 0.917672
926720 0.904198
927744 0.92783
928768 0.916271
929792 0.927814
930816 0.909006
931840 0.927251
932864 0.877634
933888 0.906218
934912 0.914457
935936 0.942144
936960 0.943472
937984 0.956755
939008 0.897383
940032 0.907631
941056 0.933256
942080 0.920658
943104 0.942798
944128 0.938836
945152 0.913677
946176 0.938928
947200 0.966209
948224 0.886236
949248 0.902557
950272 0.913992
951296 0.914443
952320 0.908829
953344 0.942172
954368 0.949619
955392 0.936846
956416 0.886211
957440 0.934695
958464 0.93646
959488 0.894417
960512 0.921542
961536 0.926257
962560 0.916442
963584 0.926375
964608 0.945655
965632 0.907795
966656 0.908393
967680 0.892935
968704 0.891907
969728 0.93424
970752 0.951775
971776 0.992551
972800 0.918098
973824 0.871153
974848 0.90744
975872 0.926643
976896 0.966612
977920 0.91403
978944 0.906642
979968 0.890202
980992 0.91647
982016 0.912983
983040 0.938801
984064 0.930187
985088 0.912718
986112 0.918182
987136 0.936639
988160 0.903549
989184 0.955115
990208 0.905997
991232 0.910272
992256 0.93723
993280 0.94239
994304 0.911767
995328 0.91293
996352 0.921743
997376 0.945044
998400 0.932288
999424 0.922748
1.00045e+06 0.889922
1.00147e+06 0.938016
1.0025e+06 0.929271
1.00352e+06 0.88463
1.00454e+06 0.896149
1.00557e+06 0.905482
1.00659e+06 0.897
1.00762e+06 0.927488
1.00864e+06 0.965501
1.00966e+06 0.963084
1.01069e+06 0.921111
1.01171e+06 0.951897
1.01274e+06 0.923711
1.01376e+06 0.927434
1.01478e+06 0.886218
1.01581e+06 0.922428
1.01683e+06 0.951115
1.01786e+06 0.939333
1.01888e+06 0.898424
1.0199e+06 0.907657
1.02093e+06 0.917571
1.02195e+06 0.938062
1.02298e+06 0.938221
1.024e+06 0.947056
1.02502e+06 0.920469
1.02605e+06 0.89683
1.02707e+06 0.914505
1.0281e+06 0.905291
1.02912e+06 0.92584
1.03014e+06 0.93021
1.03117e+06 0.942729
1.03219e+06 0.944053
1.03322e+06 0.953114
1.03424e+06 0.926145
1.03526e+06 0.91364
1.03629e+06 0.941617
1.03731e+06 0.960345
1.03834e+06 0.927105
1.03936e+06 0.931539
1.04038e+06 0.917512
1.04141e+06 0.950517
1.04243e+06 0.916971
1.04346e+06 0.953879
1.04448e+06 0.929013
1.0455e+06 0.90814
1.04653e+06 0.892702
1.04755e+06 0.954508
