Time Real
4.93978e+06 0.958754
4.94797e+06 0.967143
4.95616e+06 0.953244
4.96435e+06 0.959461
4.97254e+06 0.955679
4.98074e+06 0.94527
4.98893e+06 0.960585
4.99712e+06 0.967582
5.00531e+06 0.948808
5.0135e+06 0.957733
5.0217e+06 0.964807
5.02989e+06 0.958478
5.03808e+06 0.970061
5.04627e+06 0.936457
5.05446e+06 0.966698
5.06266e+06 0.974226
5.07085e+06 0.976429
5.07904e+06 0.967526
5.08723e+06 0.960674
5.09542e+06 0.963165
5.10362e+06 0.977144
5.11181e+06 0.949081
5.12e+06 0.969071
5.12819e+06 0.962319
5.13638e+06 0.96759
5.14458e+06 0.956134
5.15277e+06 0.96305
5.16096e+06 0.971049
5.16915e+06 0.959597
5.17734e+06 0.963674
5.18554e+06 0.950625
5.19373e+06 0.96566
5.20192e+06 0.969385
5.21011e+06 0.961943
5.2183e+06 0.964136
5.2265e+06 0.969687
5.23469e+06 0.98241
5.24288e+06 0.968723
5.25107e+06 0.968685
5.25926e+06 0.98618
5.26746e+06 0.967723
5.27565e+06 0.985093
5.28384e+06 0.966052
5.29203e+06 0.974958
5.30022e+06 0.970593
5.30842e+06 0.974044
5.31661e+06 0.96028
5.3248e+06 0.972512
5.33299e+06 0.956485
5.34118e+06 0.962256
5.34938e+06 0.965802
5.35757e+06 0.978098
5.36576e+06 0.978525
5.37395e+06 0.964342
5.38214e+06 0.990303
5.39034e+06 0.959153
5.39853e+06 0.973331
5.40672e+06 0.974444
5.41491e+06 0.970575
5.4231e+06 0.974276
5.4313e+06 0.982281
5.43949e+06 0.957492
5.44768e+06 0.966647
5.45587e+06 0.978716
5.46406e+06 0.95561
5.47226e+06 0.954921
5.48045e+06 0.961903
5.48864e+06 0.963558
5.49683e+06 0.954844
5.50502e+06 0.951438
5.51322e+06 0.963255
5.52141e+06 0.955344
5.5296e+06 0.985738
5.53779e+06 0.964668
5.54598e+06 0.96707
5.55418e+06 0.968539
5.56237e+06 0.954475
5.57056e+06 0.983228
5.57875e+06 0.974857
5.58694e+06 0.988516
5.59514e+06 0.966555
5.60333e+06 0.961707
5.61152e+06 0.975948
5.61971e+06 0.976129
5.6279e+06 0.971385
5.6361e+06 0.974561
5.64429e+06 0.977106
5.65248e+06 0.991308
5.66067e+06 0.983657
5.66886e+06 0.981516
5.67706e+06 0.967685
5.68525e+06 0.972707
5.69344e+06 0.980712
5.70163e+06 0.985884
5.70982e+06 0.969933
5.71802e+06 0.989489
5.72621e+06 0.970714
5.7344e+06 0.961551
5.74259e+06 0.962484
5.75078e+06 0.965164
5.75898e+06 0.985967
5.76717e+06 0.969316
5.77536e+06 0.96078
5.78355e+06 0.963933
5.79174e+06 0.964451
5.79994e+06 0.965241
5.80813e+06 0.966416
5.81632e+06 0.961155
5.82451e+06 0.971788
5.8327e+06 0.985979
5.8409e+06 0.980997
5.84909e+06 0.970498
